"","artist","track","track_title","line","lyric"
"1","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",1,"La, da, da, da"
"2","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",2,"The smell of your skin lingers on me now"
"3","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",3,"You're probably on your flight back to your hometown"
"4","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",4,"I need some shelter of my own protection, baby"
"5","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",5,"Be with myself and center"
"6","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",6,"Clarity, peace, serenity"
"7","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",7,"I hope you know, I hope you know"
"8","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",8,"That this has nothing to do with you"
"9","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",9,"It's personal, myself and I"
"10","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",10,"We got some straightening out to do"
"11","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",11,"And I'm gonna miss you like a child misses their blanket"
"12","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",12,"But I've got to get a move on with my life"
"13","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",13,"It's time to be a big girl now"
"14","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",14,"And big girls don't cry"
"15","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",15,"Don't cry, don't cry, don't cry"
"16","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",16,"The path that I'm walking, I must go alone"
"17","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",17,"I must take the baby steps 'til I'm full grown, full grown"
"18","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",18,"Fairytales don't always have a happy ending, do they?"
"19","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",19,"And I foresee the dark ahead if I stay"
"20","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",20,"I hope you know, I hope you know"
"21","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",21,"That this has nothing to do with you"
"22","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",22,"It's personal, myself and I"
"23","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",23,"We got some straightening out to do"
"24","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",24,"And I'm gonna miss you like a child misses their blanket"
"25","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",25,"But I've got to get a move on with my life"
"26","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",26,"It's time to be a big girl now"
"27","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",27,"And big girls don't cry"
"28","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",28,"Like the little schoolmate in the school yard"
"29","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",29,"We'll play jacks and UNO cards"
"30","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",30,"I'll be your best friend and you'll be my Valentine"
"31","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",31,"Yes, you can hold my hand if you want to"
"32","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",32,"'Cause I wanna hold yours too"
"33","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",33,"We'll be playmates and lovers"
"34","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",34,"And share our secret worlds"
"35","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",35,"But it's time for me to go home"
"36","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",36,"It's getting late and dark outside"
"37","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",37,"I need to be with myself and center"
"38","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",38,"Clarity, peace, serenity, yeah"
"39","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",39,"I hope you know, I hope you know"
"40","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",40,"That this has nothing to do with you"
"41","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",41,"It's personal, myself and I"
"42","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",42,"We got some straightening out to do"
"43","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",43,"And I'm gonna miss you like a child misses their blanket"
"44","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",44,"But I've got to get a move on with my life"
"45","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",45,"It's time to be a big girl now"
"46","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",46,"And big girls don't cry"
"47","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",47,"Don't cry, don't cry, don't cry"
"48","Fergie","Big Girls Don't Cry (Personal)","Big Girls Don’t Cry (Personal)",48,"La, da, da, da, da, da"
"49","Nelly Furtado","Say It Right","Say It Right",1,"Frk-frk-down"
"50","Nelly Furtado","Say It Right","Say It Right",2,"Hey"
"51","Nelly Furtado","Say It Right","Say It Right",3,"You don't mean nothin' at all to me"
"52","Nelly Furtado","Say It Right","Say It Right",4,"Hey, hey"
"53","Nelly Furtado","Say It Right","Say It Right",5,"In the day, in the night"
"54","Nelly Furtado","Say It Right","Say It Right",6,"Say it right, say it all"
"55","Nelly Furtado","Say It Right","Say It Right",7,"You either got it, or you don'tYou either stand, or you fall"
"56","Nelly Furtado","Say It Right","Say It Right",8,"When your will is broken"
"57","Nelly Furtado","Say It Right","Say It Right",9,"When it slips from your hand"
