"","artist","track","track_title","line","lyric"
"1","Pharrell Williams","Happy","Happy",1,NA
"2","Pharrell Williams","Happy","Happy",2,"It might seem crazy what I'm 'bout to say"
"3","Pharrell Williams","Happy","Happy",3,"Sunshine she's here, you can take a break"
"4","Pharrell Williams","Happy","Happy",4,"I'm a hot air balloon that could go to space"
"5","Pharrell Williams","Happy","Happy",5,"With the air, like I don't care, baby, by the way"
"6","Pharrell Williams","Happy","Happy",6,"(Because I'm happy)"
"7","Pharrell Williams","Happy","Happy",7,"Clap along if you feel like a room without a roof"
"8","Pharrell Williams","Happy","Happy",8,"(Because I'm happy)"
"9","Pharrell Williams","Happy","Happy",9,"Clap along if you feel like happiness is the truth"
"10","Pharrell Williams","Happy","Happy",10,"(Because I'm happy)"
"11","Pharrell Williams","Happy","Happy",11,"Clap along if you know what happiness is to you"
"12","Pharrell Williams","Happy","Happy",12,"(Because I'm happy)"
"13","Pharrell Williams","Happy","Happy",13,"Clap along if you feel like that's what you wanna do"
"14","Pharrell Williams","Happy","Happy",14,"Here come bad news, talking this and that (Yeah!)"
"15","Pharrell Williams","Happy","Happy",15,"Well, give me all you got, don't hold it back (Yeah!)"
"16","Pharrell Williams","Happy","Happy",16,"Well, I should probably warn ya, I'll be just fine (Yeah!)"
"17","Pharrell Williams","Happy","Happy",17,"No offense to you, don’t waste your time, here's why"
"18","Pharrell Williams","Happy","Happy",18,"(Because I'm happy)"
"19","Pharrell Williams","Happy","Happy",19,"Clap along if you feel like a room without a roof"
"20","Pharrell Williams","Happy","Happy",20,"(Because I'm happy)"
"21","Pharrell Williams","Happy","Happy",21,"Clap along if you feel like happiness is the truth"
"22","Pharrell Williams","Happy","Happy",22,"(Because I'm happy)"
"23","Pharrell Williams","Happy","Happy",23,"Clap along if you know what happiness is to you"
"24","Pharrell Williams","Happy","Happy",24,"(Because I'm happy)"
"25","Pharrell Williams","Happy","Happy",25,"Clap along if you feel like that's what you wanna do"
"26","Pharrell Williams","Happy","Happy",26,"Bring me down"
"27","Pharrell Williams","Happy","Happy",27,"Can't nothing bring me down"
"28","Pharrell Williams","Happy","Happy",28,"My level's too high to bring me down"
"29","Pharrell Williams","Happy","Happy",29,"Can't nothing bring me down, I said"
"30","Pharrell Williams","Happy","Happy",30,"Bring me down"
"31","Pharrell Williams","Happy","Happy",31,"Can't nothing bring me down"
"32","Pharrell Williams","Happy","Happy",32,"My level's too high to bring me down"
"33","Pharrell Williams","Happy","Happy",33,"Can't nothing bring me down, I said"
"34","Pharrell Williams","Happy","Happy",34,"(Because I'm happy)"
"35","Pharrell Williams","Happy","Happy",35,"Clap along if you feel like a room without a roof"
"36","Pharrell Williams","Happy","Happy",36,"(Because I'm happy)"
"37","Pharrell Williams","Happy","Happy",37,"Clap along if you feel like happiness is the truth"
"38","Pharrell Williams","Happy","Happy",38,"(Because I'm happy)"
"39","Pharrell Williams","Happy","Happy",39,"Clap along if you know what happiness is to you"
"40","Pharrell Williams","Happy","Happy",40,"(Because I'm happy)"
"41","Pharrell Williams","Happy","Happy",41,"Clap along if you feel like that's what you wanna do(Because I'm happy)"
"42","Pharrell Williams","Happy","Happy",42,"Clap along if you feel like a room without a roof"
"43","Pharrell Williams","Happy","Happy",43,"(Because I'm happy)"
"44","Pharrell Williams","Happy","Happy",44,"Clap along if you feel like happiness is the truth"
"45","Pharrell Williams","Happy","Happy",45,"(Because I'm happy)"
"46","Pharrell Williams","Happy","Happy",46,"Clap along if you know what happiness is to you"
"47","Pharrell Williams","Happy","Happy",47,"(Because I'm happy)"
"48","Pharrell Williams","Happy","Happy",48,"Clap along if you feel like that's what you wanna do"
"49","Pharrell Williams","Happy","Happy",49,"Bring me down"
"50","Pharrell Williams","Happy","Happy",50,"Can't nothing bring me down"
"51","Pharrell Williams","Happy","Happy",51,"My level's too high to bring me down"
"52","Pharrell Williams","Happy","Happy",52,"Can't nothing bring me down, I said..."
"53","Pharrell Williams","Happy","Happy",53,"(Because I'm happy)"
"54","Pharrell Williams","Happy","Happy",54,"Clap along if you feel like a room without a roof"
"55","Pharrell Williams","Happy","Happy",55,"(Because I'm happy)"
"56","Pharrell Williams","Happy","Happy",56,"Clap along if you feel like happiness is the truth"
"57","Pharrell Williams","Happy","Happy",57,"(Because I'm happy)"
"58","Pharrell Williams","Happy","Happy",58,"Clap along if you know what happiness is to you"
"59","Pharrell Williams","Happy","Happy",59,"(Because I'm happy)"
"60","Pharrell Williams","Happy","Happy",60,"Clap along if you feel like that's what you wanna do(Because I'm happy)"
"61","Pharrell Williams","Happy","Happy",61,"Clap along if you feel like a room without a roof"
"62","Pharrell Williams","Happy","Happy",62,"(Because I'm happy)"
"63","Pharrell Williams","Happy","Happy",63,"Clap along if you feel like happiness is the truth"
"64","Pharrell Williams","Happy","Happy",64,"(Because I'm happy)"
"65","Pharrell Williams","Happy","Happy",65,"Clap along if you know what happiness is to you"
"66","Pharrell Williams","Happy","Happy",66,"(Because I'm happy)"
"67","Pharrell Williams","Happy","Happy",67,"Clap along if you feel like that's what you wanna do"
"68","John Legend","All Of Me","All of Me",1,"What would I do without your smart mouth?"
"69","John Legend","All Of Me","All of Me",2,"Drawin' me in and you kickin' me out"
"70","John Legend","All Of Me","All of Me",3,"You've got my head spinnin', no kiddin'"
"71","John Legend","All Of Me","All of Me",4,"I can't pin you down"
"72","John Legend","All Of Me","All of Me",5,"What's goin' on in that beautiful mind?"
"73","John Legend","All Of Me","All of Me",6,"I'm on your magical mystery ride"
"74","John Legend","All Of Me","All of Me",7,"And I'm so dizzy, don't know what hit me"
"75","John Legend","All Of Me","All of Me",8,"But I'll be alright"
"76","John Legend","All Of Me","All of Me",9,"My head's under water, but I'm breathing fine"
"77","John Legend","All Of Me","All of Me",10,"You're crazy and I'm out of my mind"
"78","John Legend","All Of Me","All of Me",11,"'Cause all of me"
"79","John Legend","All Of Me","All of Me",12,"Loves all of you"
"80","John Legend","All Of Me","All of Me",13,"Love your curves and all your edges"
"81","John Legend","All Of Me","All of Me",14,"All your perfect imperfections"
"82","John Legend","All Of Me","All of Me",15,"Give your all to me"
"83","John Legend","All Of Me","All of Me",16,"I'll give my all to you"
"84","John Legend","All Of Me","All of Me",17,"You're my end and my beginnin'"
"85","John Legend","All Of Me","All of Me",18,"Even when I lose, I'm winnin'"
"86","John Legend","All Of Me","All of Me",19,"'Cause I give you all of me"
"87","John Legend","All Of Me","All of Me",20,"And you give me all of you, oh-oh"
