"","artist","track","track_title","line","lyric"
"1","Gnarls Barkley","Crazy","Crazy",1,"I remember when"
"2","Gnarls Barkley","Crazy","Crazy",2,"I remember, I remember when I lost my mind"
"3","Gnarls Barkley","Crazy","Crazy",3,"There was something so pleasant about that place"
"4","Gnarls Barkley","Crazy","Crazy",4,"Even your emotions had an echo, in so much space"
"5","Gnarls Barkley","Crazy","Crazy",5,"And when you're out there without care"
"6","Gnarls Barkley","Crazy","Crazy",6,"Yeah, I was out of touch"
"7","Gnarls Barkley","Crazy","Crazy",7,"But it wasn't because I didn't know enough"
"8","Gnarls Barkley","Crazy","Crazy",8,"I just knew too much"
"9","Gnarls Barkley","Crazy","Crazy",9,"Does that make me crazy?"
"10","Gnarls Barkley","Crazy","Crazy",10,"Does that make me crazy?"
"11","Gnarls Barkley","Crazy","Crazy",11,"Does that make me crazy?"
"12","Gnarls Barkley","Crazy","Crazy",12,"Possibly"
"13","Gnarls Barkley","Crazy","Crazy",13,"And I hope that you are having the time of your life"
"14","Gnarls Barkley","Crazy","Crazy",14,"But think twice, that's my only advice"
"15","Gnarls Barkley","Crazy","Crazy",15,"Come on now, who do you"
"16","Gnarls Barkley","Crazy","Crazy",16,"Who do you, who do you, who do you think you are?"
"17","Gnarls Barkley","Crazy","Crazy",17,"Ha, ha, ha, bless your soul"
"18","Gnarls Barkley","Crazy","Crazy",18,"You really think you're in control?"
"19","Gnarls Barkley","Crazy","Crazy",19,"Well, I think you're crazy"
"20","Gnarls Barkley","Crazy","Crazy",20,"I think you're crazy"
"21","Gnarls Barkley","Crazy","Crazy",21,"I think you're crazy"
"22","Gnarls Barkley","Crazy","Crazy",22,"Just like me"
"23","Gnarls Barkley","Crazy","Crazy",23,"My heroes had the heart to lose their lives out on the limb"
"24","Gnarls Barkley","Crazy","Crazy",24,"And all I remember is thinkin' I wanna be like them"
"25","Gnarls Barkley","Crazy","Crazy",25,"Ever since I was little"
"26","Gnarls Barkley","Crazy","Crazy",26,"Ever since I was little, it looked like fun"
"27","Gnarls Barkley","Crazy","Crazy",27,"And it's no coincidence I've come"
"28","Gnarls Barkley","Crazy","Crazy",28,"And I can die when I'm done"
"29","Gnarls Barkley","Crazy","Crazy",29,"But maybe I'm crazy"
"30","Gnarls Barkley","Crazy","Crazy",30,"Maybe you're crazy"
"31","Gnarls Barkley","Crazy","Crazy",31,"Maybe we're crazy"
"32","Gnarls Barkley","Crazy","Crazy",32,"Probably"
"33","Sean Paul","Temperature","Temperature",1,"The gyal dem Schillaci, Sean da Paul"
